"","model","scenario","region","Variable","Unit","X2010","X2020","X2030","X2040","X2050","X2060","X2070","X2080","X2090","X2100"
"12635","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|HFC|HFC227ea","kt HFC227ea/yr",0,0,0,0,0,0,0,0,0,0
"12636","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|HFC|HFC23","kt HFC23/yr",0,0,0,0,0,0,0,0,0,0
"12637","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|HFC|HFC245fa","kt HFC245fa/yr",0,0,0,0,0,0,0,0,0,0
"12638","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|HFC|HFC32","kt HFC32/yr",0,0,0,0,0,0,0,0,0,0
"12639","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|HFC|HFC43-10","kt HFC43-10/yr",0,0,0,0,0,0,0,0,0,0
"12640","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",304.0151736,404.2370154,455.9709559,466.4475906,465.8257678,470.323586,484.6443703,475.3686712,475.7979922,477.2919896
"12641","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O","kt N2O/yr",6.605821,7.625885,7.701372,7.446185,7.102113,6.930543,6.930395,6.141623,6.039951,6.034174
"12642","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3","Mt NH3/yr",0.004578673,0.004665775,0.004631872,0.004470823,0.004228131,0.003700711,0.003351167,0.003400623,0.003272743,0.003235463
"12643","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx","Mt NO2/yr",1.03321262,1.064050239,0.94361012,0.842913981,0.747030838,0.641798392,0.567543139,0.456404882,0.388464082,0.32530109
"12644","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC","Mt OC/yr",0.041236763,0.039216482,0.032345791,0.030096549,0.028066779,0.024138664,0.021153566,0.017043599,0.013824725,0.010679199
"12645","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|PFC","kt CF4-equiv/yr",0.493007334,0.496469678,0.499683283,0.495850005,0.4906863,0.487132223,0.488592147,0.490762478,0.493059003,0.495081629
"12646","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|SF6","kt SF6/yr",0.13856912,0.16304065,0.16963196,0.1698227,0.16799121,0.16260486,0.16404877,0.16744022,0.16947737,0.17165812
"12647","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur","Mt SO2/yr",0.938604508,0.977187293,0.826347585,0.726679749,0.627879834,0.567225223,0.520170181,0.441979303,0.392418066,0.347351822
"12648","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|VOC","Mt VOC/yr",0.454633557,0.427113145,0.420974638,0.424197473,0.424053425,0.327521708,0.294615631,0.265093593,0.237651869,0.202275634
"12649","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Industry","Mt BC/yr",0.013369005,0.010968401,0.009147153,0.008648923,0.008138506,0.007154291,0.006256588,0.005362586,0.004442298,0.00354265
"12650","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Residential and Commercial","Mt BC/yr",0.001481,0.002448331,0.002566989,0.002375549,0.002113852,0.001906,0.001882,0.001846,0.001781,0.001703
"12651","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Transportation","Mt BC/yr",0.009918998,0.009063129,0.006997098,0.005761291,0.00481715,0.004092966,0.003583471,0.003108683,0.002610129,0.002101142
"12652","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Transportation|Aviation","Mt BC/yr",0.00121835,0.000542,0.000438,0.000395,0.000382,0.000402,0.000378,0.000354,0.000339,0.000328
"12653","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Transportation|Ground Transportation","Mt BC/yr",0.006988818,0.006458709,0.005001928,0.003901241,0.00312868,0.002622346,0.002255841,0.001921033,0.001579709,0.001237202
"12654","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Demand|Transportation|International Shipping","Mt BC/yr",0.00252188,0.00216252,0.00158997,0.00147065,0.00132947,0.00114342,0.00100283,0.000862,0.00071,0.000552
"12655","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Supply","Mt BC/yr",0.001137322,0.001048212,0.000633,0.000559,0.000487,0.000409,0.000386,0.000219,0.000173,0.000134
"12656","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Energy Supply and Demand","Mt BC/yr",0.025906325,0.023528073,0.01934424,0.017344763,0.015556508,0.013562257,0.012108059,0.010536269,0.009006427,0.007480792
"12657","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Land Use","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12658","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Land Use|Agricultural Waste Burning","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12659","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Land Use|Agriculture","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12660","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Land Use|Forest Burning","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12661","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Land Use|Savannah Burning","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12662","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Other","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12663","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Solvents","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12664","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|BC|Waste","Mt BC/yr",0,0,0,0,0,0,0,0,0,0
"12665","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Industry","Mt CH4/yr",0.004907214,0.004945708,0.005025098,0.005018077,0.005000048,0.004973113,0.005006471,0.005051852,0.005092812,0.005165224
"12666","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Residential and Commercial","Mt CH4/yr",0.001054,0.001835478,0.001906896,0.001756332,0.001546,0.001364,0.001327,0.001289,0.001237,0.001182
"12667","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Transportation","Mt CH4/yr",0.009299968,0.008435494,0.007699577,0.007094609,0.006583898,0.006395498,0.006037664,0.005610214,0.005136274,0.004800128
"12668","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Transportation|Aviation","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12669","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Transportation|Ground Transportation","Mt CH4/yr",0.009299968,0.008435494,0.007699577,0.007094609,0.006583898,0.006395498,0.006037664,0.005610214,0.005136274,0.004800128
"12670","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Demand|Transportation|International Shipping","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12671","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Supply","Mt CH4/yr",0.027337276,0.109927452,0.150718206,0.189979715,0.210181983,0.117247463,0.106814066,0.096429414,0.08309417,0.055114599
"12672","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Energy Supply and Demand","Mt CH4/yr",0.042598458,0.125144132,0.165349777,0.203848733,0.223311929,0.129980074,0.119185201,0.10838048,0.094560256,0.066261951
"12673","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12674","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Agricultural Waste Burning","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12675","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Agriculture","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12676","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Agriculture|Enteric Fermentation","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12677","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Agriculture|Rice","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12678","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Forest Burning","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12679","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Land Use|Savannah Burning","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12680","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Other","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12681","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Solvents","Mt CH4/yr",0,0,0,0,0,0,0,0,0,0
"12682","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CH4|Waste","Mt CH4/yr",0.275699,0.267985,0.267985,0.267985,0.267985,0.267985,0.267985,0.267985,0.267985,0.267985
"12683","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Industry","Mt CO/yr",1.134705147,0.570291489,0.488165504,0.462287854,0.460881047,0.47328375,0.442278315,0.410936866,0.390049455,0.373856251
"12684","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Residential and Commercial","Mt CO/yr",0.007391283,0.011487082,0.011289632,0.009610246,0.007739539,0.006716487,0.006353591,0.005967649,0.005602012,0.005253765
"12685","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Transportation","Mt CO/yr",1.490711508,1.43074234,1.245385233,1.083225564,0.943988236,0.809482791,0.700148112,0.596512156,0.491323521,0.387433449
"12686","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Transportation|Aviation","Mt CO/yr",0.00379666,0.00168998,0.00136365,0.00123072,0.00118913,0.00125253,0.00117932,0.00110249,0.00105651,0.001023
"12687","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Transportation|Ground Transportation","Mt CO/yr",1.46966038,1.41091234,1.227155421,1.065866092,0.92770922,0.795275905,0.68751182,0.585429252,0.481922349,0.379769179
"12688","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Demand|Transportation|International Shipping","Mt CO/yr",0.0150414,0.0149344,0.0137365,0.0131598,0.0123824,0.0106933,0.00942916,0.00816662,0.00679454,0.00537503
"12689","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Supply","Mt CO/yr",0.05089295,0.073790324,0.078443392,0.076680131,0.07438134,0.068350913,0.067033658,0.070562002,0.069268901,0.068234743
"12690","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Energy Supply and Demand","Mt CO/yr",2.683700888,2.086311235,1.823283761,1.631803795,1.486990162,1.357833941,1.215813676,1.083978673,0.956243889,0.834778208
"12691","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Land Use","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12692","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Land Use|Agricultural Waste Burning","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12693","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Land Use|Agriculture","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12694","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Land Use|Forest Burning","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12695","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Land Use|Savannah Burning","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12696","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Other","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12697","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Solvents","Mt CO/yr",0,0,0,0,0,0,0,0,0,0
"12698","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|CO|Waste","Mt CO/yr",7.53e-05,2.81e-05,2.2e-05,2.05e-05,2.1e-05,2.27e-05,2.07e-05,1.86e-05,1.73e-05,1.64e-05
"12699","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Land Use","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12700","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Land Use|Agricultural Waste Burning","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12701","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Land Use|Agriculture","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12702","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Land Use|Forest Burning","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12703","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Land Use|Savannah Burning","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12704","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|N2O|Other","kt N2O/yr",0,0,0,0,0,0,0,0,0,0
"12705","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Industry","Mt NH3/yr",0.000727,0.000834,0.00081,0.000789,0.00077,0.00075,0.000727,0.000706,0.000685,0.000665
"12706","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Residential and Commercial","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12707","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Transportation","Mt NH3/yr",0.00230288,0.002356989,0.0022592,0.002124596,0.001972833,0.001855504,0.001819019,0.001799218,0.00176612,0.001725629
"12708","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Transportation|Aviation","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12709","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Transportation|Ground Transportation","Mt NH3/yr",0.002300112,0.002353386,0.002255272,0.002120686,0.001969097,0.001851931,0.001815327,0.00179532,0.001762094,0.001721456
"12710","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Demand|Transportation|International Shipping","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12711","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Supply","Mt NH3/yr",0.001551046,0.001477448,0.001565142,0.001559588,0.001487538,0.001097993,0.000808,0.000899,0.000825,0.000848
"12712","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Energy Supply and Demand","Mt NH3/yr",0.004580926,0.004668437,0.004634342,0.004473184,0.004230371,0.003703497,0.003354019,0.003404218,0.00327612,0.003238629
"12713","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Land Use","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12714","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Land Use|Agricultural Waste Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12715","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Land Use|Agriculture","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12716","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Land Use|Forest Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12717","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Land Use|Savannah Burning","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12718","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Other","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12719","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Solvents","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12720","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NH3|Waste","Mt NH3/yr",0,0,0,0,0,0,0,0,0,0
"12721","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Industry","Mt NO2/yr",0.164473354,0.16896453,0.16565887,0.16293273,0.15970031,0.14543126,0.13252189,0.11996516,0.10721926,0.09514074
"12722","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Residential and Commercial","Mt NO2/yr",0.011478993,0.018864831,0.018544977,0.016441771,0.013848057,0.011475335,0.01044734,0.009474563,0.008517085,0.007621127
"12723","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Transportation","Mt NO2/yr",0.617564896,0.552234758,0.425793886,0.345383962,0.277759261,0.23161083,0.198414752,0.16779971,0.136130526,0.104211707
"12724","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Transportation|Aviation","Mt NO2/yr",0.0358463,0.015956,0.0128749,0.0116199,0.0112272,0.0118258,0.0111346,0.0104092,0.00997508,0.0096587
"12725","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Transportation|Ground Transportation","Mt NO2/yr",0.40661677,0.365809666,0.282373922,0.218809408,0.169877573,0.139473952,0.117947152,0.098955882,0.079968,0.061205939
"12726","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Demand|Transportation|International Shipping","Mt NO2/yr",0.189395,0.166255,0.127445,0.112692,0.0963242,0.0824129,0.071781,0.0611208,0.0495935,0.0376723
"12727","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Supply","Mt NO2/yr",0.22492039,0.327715231,0.336198303,0.319905779,0.295561147,0.250697888,0.223215201,0.155962816,0.132659471,0.113456684
"12728","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Energy Supply and Demand","Mt NO2/yr",1.018437633,1.06777935,0.946196036,0.844664242,0.746868775,0.639215313,0.564599183,0.453202249,0.384526342,0.320430258
"12729","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Land Use","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12730","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Land Use|Agricultural Waste Burning","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12731","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Land Use|Agriculture","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12732","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Land Use|Forest Burning","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12733","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Land Use|Savannah Burning","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12734","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Other","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12735","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Solvents","Mt NO2/yr",0,0,0,0,0,0,0,0,0,0
"12736","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|NOx|Waste","Mt NO2/yr",0.000194,7.23e-05,5.67e-05,5.29e-05,5.41e-05,5.85e-05,5.33e-05,4.79e-05,4.47e-05,4.23e-05
"12737","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Industry","Mt OC/yr",0.024750602,0.022640817,0.020849809,0.020416663,0.019898037,0.017156799,0.014646064,0.012165205,0.009632951,0.007162058
"12738","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Residential and Commercial","Mt OC/yr",0.000699,0.00106,0.001005,0.000787,0.00057,0.000466,0.000414,0.000359,0.000302,0.000246
"12739","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Transportation","Mt OC/yr",0.007214696,0.00728081,0.005917626,0.004923158,0.004173047,0.003623276,0.003290599,0.002986939,0.002650872,0.002289881
"12740","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Transportation|Aviation","Mt OC/yr",0.000176,7.85e-05,6.33e-05,5.71e-05,5.52e-05,5.82e-05,5.48e-05,5.12e-05,4.91e-05,4.75e-05
"12741","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Transportation|Ground Transportation","Mt OC/yr",0.004120166,0.00462832,0.003994146,0.003107088,0.002495057,0.002137946,0.001932989,0.001754527,0.001558301,0.001342076
"12742","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Demand|Transportation|International Shipping","Mt OC/yr",0.00281704,0.00238889,0.00172018,0.00162545,0.00150618,0.0013338,0.00121423,0.00109658,0.000966,0.000831
"12743","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Supply","Mt OC/yr",0.008662752,0.00840521,0.004697209,0.004086921,0.003525255,0.002970007,0.002876142,0.001600036,0.001298511,0.001031621
"12744","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Energy Supply and Demand","Mt OC/yr",0.04132705,0.039386837,0.032469644,0.030213742,0.028166339,0.024216082,0.021226805,0.01711118,0.013884334,0.01072956
"12745","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Land Use","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12746","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Land Use|Agricultural Waste Burning","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12747","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Land Use|Agriculture","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12748","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Land Use|Forest Burning","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12749","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Land Use|Savannah Burning","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12750","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Other","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12751","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Solvents","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12752","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|OC|Waste","Mt OC/yr",0,0,0,0,0,0,0,0,0,0
"12753","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Industry","Mt SO2/yr",0.36468675,0.37195058,0.37561272,0.37542379,0.37436578,0.34603828,0.32112728,0.2964578,0.27065965,0.24644053
"12754","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Residential and Commercial","Mt SO2/yr",0.022560493,0.027008826,0.018676011,0.013079071,0.007889955,0.006928805,0.006625192,0.006271049,0.005855865,0.005412978
"12755","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Transportation","Mt SO2/yr",0.10110554,0.101139102,0.09291497,0.087584894,0.080990957,0.068103358,0.058435928,0.04880819,0.038345344,0.027490728
"12756","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Transportation|Aviation","Mt SO2/yr",0.00287158,0.0012782,0.00103139,0.000931,0.000899,0.000947,0.000892,0.000834,0.000799,0.000774
"12757","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Transportation|Ground Transportation","Mt SO2/yr",0.015230838,0.015391456,0.013973844,0.012610594,0.011182283,0.009266254,0.007943436,0.006676638,0.00528079,0.00383336
"12758","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Demand|Transportation|International Shipping","Mt SO2/yr",0.0769029,0.0762413,0.0699916,0.0666531,0.0623024,0.0526312,0.0450584,0.0374316,0.0292309,0.0207537
"12759","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Supply","Mt SO2/yr",0.456047352,0.485050022,0.346775005,0.257694306,0.170961137,0.151141191,0.138242943,0.094016382,0.080291823,0.069830832
"12760","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Energy Supply and Demand","Mt SO2/yr",0.944400135,0.98514853,0.833978706,0.733782061,0.634207829,0.572211634,0.524431343,0.445553421,0.395152682,0.349175068
"12761","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Land Use","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12762","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Land Use|Agricultural Waste Burning","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12763","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Land Use|Agriculture","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12764","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Land Use|Forest Burning","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12765","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Land Use|Savannah Burning","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12766","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Other","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12767","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Solvents","Mt SO2/yr",0,0,0,0,0,0,0,0,0,0
"12768","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|Sulfur|Waste","Mt SO2/yr",0.000183,9.15e-05,9.15e-05,9.15e-05,9.15e-05,9.15e-05,9.15e-05,9.15e-05,9.15e-05,9.15e-05
"12769","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|VOC|Energy Demand|Industry","Mt VOC/yr",0.17649375,0.07883721,0.078970045,0.078174008,0.077215626,0.076461331,0.076378646,0.076406551,0.076458341,0.076487141
"12770","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|VOC|Energy Demand|Residential and Commercial","Mt VOC/yr",0.002365111,0.003602719,0.003449574,0.002804836,0.002129536,0.001793072,0.001643256,0.001493375,0.001356863,0.001233385
"12771","GCAM4","SSP3-Ref-SPA0-V17","Taiwan","Emissions|VOC|Energy Demand|Transportation","Mt VOC/yr",0.2030326,0.202193118,0.186161673,0.166463446,0.146584431,0.128356294,0.115113346,0.103081958,0.090649205,0.078212915
